1,0.0,0.0,-0.28991596638655465,-0.2773109243697479,-0.40756302521008403,-0.48739495798319327,-0.5084033613445378,-0.6386554621848739,-0.5966386554621849,-0.773109243697479,-0.06722689075630252,-0.7815126050420168,-0.35714285714285715,-1.0,-0.5588235294117647,-0.9495798319327731,-0.6974789915966386,-0.8571428571428571,-0.029411764705882353,-0.726890756302521,-0.46218487394957986,-0.8865546218487395,-0.6764705882352942,-0.773109243697479,-0.7605042016806722,-0.6512605042016807,-0.046218487394957986,-0.6302521008403361,-0.4579831932773109,-0.7689075630252101,-0.6218487394957983,-0.6554621848739496,-0.6722689075630253,-0.5336134453781513,-0.10084033613445378,-0.5168067226890757,-0.42016806722689076,-0.6260504201680672,-0.5546218487394958,-0.5756302521008403,-0.6050420168067226,-0.5084033613445378
1,0.0,0.0,-0.21551724137931033,-0.33189655172413796,-0.27155172413793105,-0.5948275862068966,-0.33189655172413796,-0.7887931034482759,-0.4267241379310345,-0.9870689655172413,0.17672413793103448,-0.7413793103448276,-0.034482758620689655,-1.0,-0.2413793103448276,-0.9224137931034483,-0.3706896551724138,-0.7974137931034483,0.25,-0.646551724137931,-0.1336206896551724,-0.8405172413793104,-0.3922413793103448,-0.7112068965517241,-0.5043103448275862,-0.5818965517241379,0.25,-0.5301724137931034,-0.16810344827586207,-0.6853448275862069,-0.3922413793103448,-0.5646551724137931,-0.47844827586206895,-0.45689655172413796,0.2025862068965517,-0.40948275862068967,-0.1336206896551724,-0.521551724137931,-0.2801724137931034,-0.46551724137931033,-0.3275862068965517,-0.40086206896551724
1,0.0,0.0,-0.22362869198312235,-0.29535864978902954,-0.3080168776371308,-0.5485232067510548,-0.3755274261603376,-0.7383966244725738,-0.4472573839662447,-0.919831223628692,0.10970464135021098,-0.7637130801687764,-0.08016877637130802,-1.0,-0.24472573839662448,-0.9831223628691983,-0.3459915611814346,-0.9071729957805907,0.20675105485232068,-0.679324894514768,-0.1729957805907173,-0.8143459915611815,-0.4177215189873418,-0.6962025316455697,-0.5274261603375527,-0.5822784810126582,0.22784810126582278,-0.5569620253164557,-0.18565400843881857,-0.6497890295358649,-0.3881856540084388,-0.5274261603375527,-0.46835443037974683,-0.4219409282700422,0.1940928270042194,-0.4219409282700422,-0.1518987341772152,-0.4767932489451477,-0.2911392405063291,-0.4177215189873418,-0.33755274261603374,-0.35864978902953587
1,0.0,0.0,-0.2838427947598253,-0.2925764192139738,-0.36681222707423583,-0.5240174672489083,-0.43231441048034935,-0.6943231441048034,-0.4847161572052402,-0.834061135371179,0.043668122270742356,-0.7860262008733624,-0.2096069868995633,-1.0,-0.4104803493449782,-0.9563318777292577,-0.5414847161572053,-0.8733624454148472,0.11353711790393013,-0.7030567685589519,-0.27510917030567683,-0.8558951965065502,-0.5109170305676856,-0.7641921397379913,-0.6200873362445415,-0.6681222707423581,0.1091703056768559,-0.5720524017467249,-0.2794759825327511,-0.7030567685589519,-0.4978165938864629,-0.6069868995633187,-0.5982532751091703,-0.5109170305676856,0.043668122270742356,-0.4279475982532751,-0.2838427947598253,-0.5021834061135371,-0.45414847161572053,-0.47161572052401746,-0.5414847161572053,-0.4279475982532751
1,0.0,0.0,-0.2875536480686695,-0.31759656652360513,-0.36909871244635195,-0.5450643776824035,-0.4206008583690987,-0.721030042918455,-0.463519313304721,-0.8669527896995708,0.03862660944206009,-0.7896995708154506,-0.26609442060085836,-1.0,-0.4678111587982833,-0.9742489270386266,-0.5965665236051502,-0.8969957081545065,0.0944206008583691,-0.703862660944206,-0.31759656652360513,-0.8669527896995708,-0.5321888412017167,-0.7639484978540773,-0.6223175965665236,-0.648068669527897,0.08583690987124463,-0.5836909871244635,-0.31759656652360513,-0.7253218884120172,-0.5107296137339056,-0.6223175965665236,-0.5836909871244635,-0.5150214592274678,0.02145922746781116,-0.44635193133047213,-0.31759656652360513,-0.5364806866952789,-0.4678111587982833,-0.4978540772532189,-0.5321888412017167,-0.44635193133047213
1,0.0,0.0,-0.3235294117647059,-0.2696078431372549,-0.49019607843137253,-0.47549019607843135,-0.6421568627450981,-0.5980392156862745,-0.7892156862745098,-0.7156862745098039,-0.20588235294117646,-0.8088235294117647,-0.5735294117647058,-1.0,-0.8284313725490197,-0.9411764705882353,-0.9803921568627451,-0.8480392156862745,-0.16176470588235295,-0.7205882352941176,-0.5784313725490197,-0.9950980392156863,-0.8284313725490197,-0.8970588235294118,-0.9313725490196079,-0.7549019607843137,-0.17647058823529413,-0.5735294117647058,-0.5784313725490197,-0.7745098039215687,-0.7892156862745098,-0.6666666666666666,-0.8578431372549019,-0.553921568627451,-0.23529411764705882,-0.39705882352941174,-0.5833333333333334,-0.5147058823529411,-0.7647058823529411,-0.47058823529411764,-0.8431372549019608,-0.4068627450980392
1,0.0,0.0,-0.33640552995391704,-0.2350230414746544,-0.5069124423963134,-0.45161290322580644,-0.6405529953917051,-0.5990783410138248,-0.7465437788018433,-0.728110599078341,-0.17511520737327188,-0.8018433179723502,-0.5207373271889401,-0.9815668202764977,-0.7649769585253456,-0.9447004608294931,-0.9078341013824884,-0.8617511520737328,-0.11981566820276497,-0.7465437788018433,-0.5299539170506913,-1.0,-0.7465437788018433,-0.8663594470046083,-0.815668202764977,-0.7188940092165899,-0.12442396313364056,-0.6267281105990783,-0.5345622119815668,-0.8018433179723502,-0.7096774193548387,-0.6543778801843319,-0.7419354838709677,-0.5299539170506913,-0.17511520737327188,-0.47465437788018433,-0.5345622119815668,-0.5483870967741935,-0.6820276497695853,-0.47465437788018433,-0.7235023041474654,-0.4055299539170507
1,0.0,0.0,-0.32589285714285715,-0.28125,-0.4732142857142857,-0.5,-0.6071428571428571,-0.65625,-0.71875,-0.78125,-0.06696428571428571,-0.8303571428571429,-0.44642857142857145,-1.0,-0.6741071428571429,-0.9464285714285714,-0.8035714285714286,-0.8526785714285714,-0.026785714285714284,-0.7723214285714286,-0.45089285714285715,-1.0,-0.6785714285714286,-0.8660714285714286,-0.7589285714285714,-0.7276785714285714,-0.044642857142857144,-0.6696428571428571,-0.4642857142857143,-0.8214285714285714,-0.6428571428571429,-0.6696428571428571,-0.6741071428571429,-0.5446428571428571,-0.11607142857142858,-0.5401785714285714,-0.4642857142857143,-0.6205357142857143,-0.59375,-0.53125,-0.6116071428571429,-0.45982142857142855
1,0.0,0.0,-0.27555555555555555,-0.31555555555555553,-0.36,-0.52,-0.4533333333333333,-0.6844444444444444,-0.5288888888888889,-0.8177777777777778,0.04888888888888889,-0.7777777777777778,-0.29777777777777775,-1.0,-0.5288888888888889,-0.9866666666666667,-0.6666666666666666,-0.9288888888888889,0.057777777777777775,-0.7422222222222222,-0.3422222222222222,-0.9955555555555555,-0.56,-0.8711111111111111,-0.6266666666666667,-0.7333333333333333,0.0,-0.6666666666666666,-0.41333333333333333,-0.8311111111111111,-0.5511111111111111,-0.68,-0.5466666666666666,-0.5555555555555556,-0.10222222222222223,-0.5777777777777777,-0.4444444444444444,-0.6711111111111111,-0.5422222222222223,-0.5644444444444444,-0.5244444444444445,-0.48
1,0.0,0.0,-0.24786324786324787,-0.3333333333333333,-0.28205128205128205,-0.5854700854700855,-0.2948717948717949,-0.7948717948717948,-0.3034188034188034,-0.9658119658119658,0.1752136752136752,-0.7478632478632479,-0.11538461538461539,-1.0,-0.3247863247863248,-0.9529914529914529,-0.4358974358974359,-0.8547008547008547,0.20512820512820512,-0.6923076923076923,-0.2222222222222222,-0.8803418803418803,-0.41452991452991456,-0.7393162393162394,-0.45726495726495725,-0.6025641025641025,0.16666666666666666,-0.6068376068376068,-0.2948717948717949,-0.7393162393162394,-0.41452991452991456,-0.5811965811965812,-0.4017094017094017,-0.452991452991453,0.08547008547008547,-0.5042735042735043,-0.2948717948717949,-0.5683760683760684,-0.3888888888888889,-0.47435897435897434,-0.36752136752136755,-0.3974358974358974
